"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl"
1229061691.813,19.692,8.108,2.11e-21,1649.936,1.250,3263.969971,0.000,0.000,0.792,"UIs9wz0IM9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/UIs9wz0IM9.png"
1228992071.938,24.384,46.588,1.66e-21,3978.313,3.107,7944.340332,0.000,0.000,0.791,"EQr6lHeCpA","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/EQr6lHeCpA.png"
1228994551.813,19.344,13.165,2.21e-21,3977.720,7.698,7945.525879,0.000,0.000,0.789,"XS89OcVfuD","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/XS89OcVfuD.png"
1228981567.313,20.046,14.309,1.90e-21,3982.484,2.229,7935.997070,0.000,0.000,0.787,"4USMX0p92l","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/4USMX0p92l.png"
1228979856.969,21.803,25.258,1.46e-21,3982.484,3.079,7935.997070,0.000,0.000,0.787,"RR7Gnbbt66","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/RR7Gnbbt66.png"
1229055280.188,21.913,23.049,1.78e-21,224.662,3.500,437.934937,0.000,0.000,0.785,"ummWlPA3PJ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/ummWlPA3PJ.png"
1229052743.063,19.692,12.439,2.85e-21,3982.484,1.336,7935.997070,0.000,0.000,0.783,"5VRMRSZiSv","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/5VRMRSZiSv.png"
1229067563.875,18.338,10.186,1.07e-20,3982.484,1.789,7935.997070,0.000,0.000,0.778,"f3Vzz6ZteL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/f3Vzz6ZteL.png"
1228991073.813,28.623,42.509,1.02e-21,3979.958,8.500,7941.049805,0.000,0.000,0.778,"LWU5x2K9xT","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/LWU5x2K9xT.png"
1229065974.344,19.962,11.489,3.15e-21,3982.484,2.089,7935.997070,0.000,0.000,0.777,"O1Xci9DydP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/O1Xci9DydP.png"
1229057183.063,21.913,30.264,2.48e-21,3610.219,1.500,7209.615234,0.000,0.000,0.776,"aAY2ledqGt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/aAY2ledqGt.png"
1229146614.375,19.003,8.903,1.30e-21,3486.424,1.750,6956.100586,0.000,0.000,0.775,"LSItTGywfZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/qjYZFqQhHo/LSItTGywfZ.png"
1228968684.688,19.063,14.449,2.68e-21,3982.484,2.250,7935.997070,0.000,0.000,0.775,"6F5t9IJE3u","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/6F5t9IJE3u.png"
1228985813.188,21.526,14.072,1.13e-21,3980.370,2.250,7940.225098,0.000,0.000,0.774,"JPfIMRVoDb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/JPfIMRVoDb.png"
1229053943.125,26.146,24.189,7.36e-22,3024.021,2.180,6038.127441,0.000,0.000,0.768,"OOPW3TWJYj","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/OOPW3TWJYj.png"
1229061807.125,18.667,7.778,3.66e-21,27.074,1.500,21.295240,0.000,0.000,0.762,"xz85YmCFUZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/xz85YmCFUZ.png"
1228975715.313,21.146,16.068,1.67e-21,3980.061,3.799,7940.843262,0.000,0.000,0.762,"WWwbXBMZgY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/WWwbXBMZgY.png"
1229052977.938,25.268,59.156,2.19e-21,3977.720,9.511,7945.525879,0.000,0.000,0.760,"d4hy5bqQ8h","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/d4hy5bqQ8h.png"
1229060369.313,20.046,11.348,3.36e-21,3980.075,1.750,7940.814453,0.000,0.000,0.760,"yvIAnyEaA2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/yvIAnyEaA2.png"
1229052665.188,25.722,57.584,1.93e-21,3977.241,9.505,7946.482910,0.000,0.000,0.759,"Duuy7Qlc7l","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/Duuy7Qlc7l.png"
1229054988.313,22.306,32.445,2.53e-21,3619.419,2.750,7227.159180,0.000,0.000,0.756,"YOik4vyXYl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/YOik4vyXYl.png"
1229061540.625,26.394,80.435,2.27e-21,3977.241,17.372,7946.482910,0.000,0.000,0.748,"fA5dw3rlwR","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/fA5dw3rlwR.png"
1228983396.813,20.406,13.531,2.27e-21,3978.313,6.250,7944.340332,0.000,0.000,0.747,"d6iWLn1kuz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/d6iWLn1kuz.png"
1229053942.438,27.134,53.924,1.96e-21,3977.720,3.854,7945.525879,0.000,0.000,0.747,"tbRuIPVATd","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/tbRuIPVATd.png"
1229059968.313,23.531,54.449,2.73e-21,3977.720,8.000,7945.525879,0.000,0.000,0.745,"Pdm6QCGPI4","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/Pdm6QCGPI4.png"
1228990413.563,20.406,12.147,1.55e-21,3131.547,2.084,6250.809082,0.000,0.000,0.745,"w3jzBjxBYR","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/w3jzBjxBYR.png"
1229065693.688,10.416,138.587,7.99e-18,3977.720,19.500,7945.525879,0.000,0.000,0.744,"TfjYsqKMDG","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/TfjYsqKMDG.png"
1229062720.188,23.115,12.497,6.55e-22,58.644,1.750,98.766159,0.000,0.000,0.742,"bij0ugSf5r","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/bij0ugSf5r.png"
1228994272.063,26.184,26.276,7.46e-22,3980.370,3.123,7940.225098,0.000,0.000,0.740,"4zh0hTBMbZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/4zh0hTBMbZ.png"
1229068606.813,10.416,14.282,1.07e-18,3978.313,7.000,7944.340332,0.000,0.000,0.736,"HLxk1qWDWg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/HLxk1qWDWg.png"
1228992020.188,25.268,38.796,1.19e-21,3982.484,3.750,7935.997070,0.000,0.000,0.736,"G0Ob1hkzd2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/G0Ob1hkzd2.png"
1229141523.813,23.531,24.191,9.18e-22,3977.241,11.250,7946.482910,0.000,0.000,0.729,"RWiC4k7hOi","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/qjYZFqQhHo/RWiC4k7hOi.png"
1229058595.688,20.773,18.102,2.33e-21,3903.600,3.250,7795.812500,0.000,0.000,0.729,"Bb7v3JerGt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/Bb7v3JerGt.png"
1229059806.313,19.063,11.761,3.26e-21,218.168,2.000,412.957825,0.000,0.000,0.728,"Tv1SlYYjzY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/Tv1SlYYjzY.png"
1228977743.734,24.117,16.472,5.42e-22,3979.958,3.000,7941.049805,0.000,0.000,0.725,"uhk6KCoUzk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/uhk6KCoUzk.png"
1228976583.188,23.531,28.944,1.24e-21,3977.241,6.076,7946.482910,0.000,0.000,0.725,"myWnUIJZW8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/myWnUIJZW8.png"
1228976232.813,26.184,48.040,1.33e-21,3978.769,9.250,7943.428223,0.000,0.000,0.722,"aJkDLoXqHR","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/aJkDLoXqHR.png"
1229052909.656,21.083,21.828,2.52e-21,3517.328,3.500,7026.655762,0.000,0.000,0.722,"muEioMEoFL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/muEioMEoFL.png"
1229064813.688,29.137,81.112,1.99e-21,3977.720,15.409,7945.525879,0.000,0.000,0.719,"dyX6UP0Bds","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/dyX6UP0Bds.png"
1229145794.438,21.526,10.632,5.57e-22,3982.484,1.840,7935.997070,0.000,0.000,0.715,"3m7MJf7TJN","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/qjYZFqQhHo/3m7MJf7TJN.png"
1229058080.563,21.913,12.908,1.16e-21,3979.958,6.500,7941.049805,0.000,0.000,0.709,"N4xPtQOLBS","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/N4xPtQOLBS.png"
1228986089.125,23.562,33.919,1.22e-21,3984.154,3.289,7932.657227,0.000,0.000,0.701,"emsDSwe6Tu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/emsDSwe6Tu.png"
1229062358.188,27.621,77.952,2.12e-21,3977.720,12.000,7945.525879,0.000,0.000,0.688,"oOHp7jFqPn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/oOHp7jFqPn.png"
1229063596.313,26.655,53.103,2.37e-21,3978.313,7.138,7944.340332,0.000,0.000,0.684,"1uoCgbg1zv","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/1uoCgbg1zv.png"
1229056259.938,27.134,62.736,1.64e-21,3000.758,11.750,5991.602051,0.000,0.000,0.683,"pp687kz01r","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/pp687kz01r.png"
1229059485.688,21.913,34.281,2.87e-21,3978.040,3.563,7944.886719,0.000,0.000,0.682,"bahxYCzLHB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/bahxYCzLHB.png"
1228993826.656,28.523,41.847,1.04e-21,3979.801,4.250,7941.364258,0.000,0.000,0.678,"QcbVllAQrS","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/QcbVllAQrS.png"
1228975473.063,25.722,46.837,1.23e-21,3811.335,2.750,7599.308105,0.000,0.000,0.677,"cPjKcTzmpl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/cPjKcTzmpl.png"
1229061833.813,20.406,8.176,1.50e-21,1822.151,1.330,3608.400391,0.000,0.000,0.674,"oyNw3IpNZk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/oyNw3IpNZk.png"
1228977447.313,23.531,24.328,9.89e-22,3623.742,3.087,7218.512695,0.000,0.000,0.669,"2iN0YEmv07","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/2iN0YEmv07.png"
1228986552.438,25.268,22.917,6.51e-22,3977.720,7.982,7945.525879,0.000,0.000,0.668,"Y41vMSM9mz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/Y41vMSM9mz.png"
1229139627.063,21.526,17.687,1.17e-21,3982.484,3.986,7935.997070,0.000,0.000,0.667,"kycm7sOiVF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/qjYZFqQhHo/kycm7sOiVF.png"
1228975513.547,24.117,16.225,5.80e-22,3982.484,3.482,7935.997070,0.000,0.000,0.665,"IFiN77Iq0S","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/IFiN77Iq0S.png"
1228987698.156,28.523,49.208,1.12e-21,3977.720,21.925,7945.525879,0.000,0.000,0.665,"HNPdzBe8WS","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/HNPdzBe8WS.png"
1228985775.063,23.953,36.984,1.38e-21,3940.740,6.000,7869.803711,0.000,0.000,0.665,"QSCeNRCbJb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/QSCeNRCbJb.png"
1228987489.438,19.344,7.534,1.27e-21,1137.206,1.047,2245.440186,0.000,0.000,0.662,"Snkk1ds4zL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/Snkk1ds4zL.png"
1228988243.781,21.083,14.665,1.28e-21,3877.680,3.519,7740.136230,0.000,0.000,0.662,"HojfeFQDjk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/HojfeFQDjk.png"
1228984856.313,26.184,48.566,1.24e-21,3977.241,6.500,7946.482910,0.000,0.000,0.662,"bujod3l1kI","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/bujod3l1kI.png"
1229054975.875,18.338,7.599,3.74e-21,2817.549,1.616,5625.311523,0.000,0.000,0.661,"zAwPV0Ckif","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/zAwPV0Ckif.png"
1229056723.063,19.344,8.049,2.47e-21,3984.217,1.431,7932.532227,0.000,0.000,0.659,"rM59M3QnTA","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/rM59M3QnTA.png"
1228978209.063,25.268,32.049,9.34e-22,1638.736,2.500,3258.605957,0.000,0.000,0.658,"H7AbxwRTVn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/H7AbxwRTVn.png"
1228980074.188,24.822,20.076,6.72e-22,3977.720,5.250,7945.525879,0.000,0.000,0.656,"R4p8NSQGZV","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/R4p8NSQGZV.png"
1229057255.313,23.531,43.439,2.34e-21,3977.720,7.473,7945.525879,0.000,0.000,0.655,"Lno8RwalWZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/Lno8RwalWZ.png"
1229060373.594,21.261,9.792,1.17e-21,3982.484,1.500,7935.997070,0.000,0.000,0.654,"RJpq9QV3VE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/RJpq9QV3VE.png"
1228992250.188,25.722,43.672,1.37e-21,3979.047,16.137,7942.870605,0.000,0.000,0.647,"FfME72ky8R","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/FfME72ky8R.png"
1229059299.938,20.046,11.873,2.57e-21,19.292,2.500,29.736271,0.000,0.000,0.647,"Weo8tUMZ5J","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/Weo8tUMZ5J.png"
1229057226.813,22.707,36.809,2.27e-21,3978.088,2.500,7944.788574,0.000,0.000,0.642,"8Sb9F9Ohwj","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/8Sb9F9Ohwj.png"
1229067230.688,25.268,56.860,1.82e-21,3978.351,7.000,7944.264160,0.000,0.000,0.641,"vd30fOcGsB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/vd30fOcGsB.png"
1228978224.063,21.913,20.761,1.44e-21,3977.720,8.142,7945.525879,0.000,0.000,0.636,"f2gTJAatGA","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/f2gTJAatGA.png"
1228992435.313,24.822,39.578,1.34e-21,3978.553,13.500,7943.859375,0.000,0.000,0.636,"uoqnJddiqD","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/uoqnJddiqD.png"
1229057726.313,25.722,79.919,2.52e-21,3977.241,11.000,7946.482910,0.000,0.000,0.635,"5uIMM52Dsz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/5uIMM52Dsz.png"
1228985687.688,19.692,9.415,1.42e-21,3699.507,2.000,7384.904297,0.000,0.000,0.632,"dEGwyTMbQ9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/dEGwyTMbQ9.png"
1228977504.844,21.083,13.911,1.23e-21,3982.484,2.565,7935.997070,0.000,0.000,0.632,"SYLcM6xcqV","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/SYLcM6xcqV.png"
1228990675.563,19.063,9.246,1.94e-21,21.026,2.000,13.080460,0.000,0.000,0.631,"VTh4qcucj2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/VTh4qcucj2.png"
1229053893.938,10.416,154.632,1.24e-17,3977.720,47.250,7945.525879,0.000,0.000,0.621,"BzmjQxld00","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/BzmjQxld00.png"
1229066006.594,19.962,8.355,2.33e-21,2083.811,1.500,4138.649902,0.000,0.000,0.616,"xwnnXSSoRg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/xwnnXSSoRg.png"
1229062314.313,25.268,93.671,2.41e-21,3977.720,8.040,7945.525879,0.000,0.000,0.613,"AU5Ex6DdaB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/AU5Ex6DdaB.png"
1229055593.688,24.822,44.007,1.83e-21,3977.720,13.348,7945.525879,0.000,0.000,0.610,"xXrhnfhLYj","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/xXrhnfhLYj.png"
1228975708.813,25.268,46.236,1.40e-21,3980.905,1.768,7939.154785,0.000,0.000,0.607,"yZO8Ps3wli","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/9avBuCi9L4/yZO8Ps3wli.png"
1229138896.938,23.531,30.305,1.17e-21,3977.241,4.360,7946.482910,0.000,0.000,0.604,"NCSe7Iii4e","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/qjYZFqQhHo/NCSe7Iii4e.png"
1229053657.938,21.913,10.421,7.36e-22,3798.873,1.760,7568.773926,0.000,0.000,0.603,"7DhN5WJGcW","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/XbrzDBIhP7/7DhN5WJGcW.png"
1229140577.313,19.692,16.441,1.61e-21,3745.565,2.250,7462.158691,0.000,0.000,0.601,"ezgLc1PmtN","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/ER13/qjYZFqQhHo/ezgLc1PmtN.png"
